User_ID,Signup_Date,Acquisition_Channel,Device,City,City_Tier,Age_Group,KYC_Status,First_Investment,Investment_Amount,Referral_Status,Session_Count,Last_Active_Date,Retention_Days,Revenue,Churn_Status
JAR108549,2026-05-07,Google Ads,Android,Pune,Tier 1,35-44,Rejected,No,0.0,None,7,2026-06-03,27,0.0,Active
JAR108550,2025-11-26,Paid Social (Meta/Insta),iOS,Lucknow,Tier 2/3,18-24,Verified,Yes,507.29,None,18,2026-04-18,143,23.11,Churned
JAR108551,2026-01-08,Google Ads,Android,Jaipur,Tier 2/3,25-34,Verified,No,0.0,None,21,2026-06-29,172,0.0,Active
JAR108552,2026-05-15,Referral,Android,Ahmedabad,Tier 2/3,18-24,Not Started,No,0.0,Was Referred,4,2026-05-27,12,0.0,Churned
JAR108553,2025-11-09,Paid Social (Meta/Insta),Android,Guwahati,Tier 2/3,18-24,In Progress,No,0.0,None,22,2026-01-19,71,0.0,Churned
JAR108554,2025-08-21,Organic,Android,Mumbai,Tier 1,18-24,Verified,No,0.0,None,62,2026-04-21,243,7.66,Churned
JAR108555,2026-06-15,Google Ads,Android,Chennai,Tier 1,25-34,In Progress,No,0.0,None,2,2026-06-15,0,0.0,Active
JAR108556,2026-02-20,Organic,iOS,Kolkata,Tier 2/3,45+,Verified,Yes,1439.67,None,19,2026-05-10,79,24.19,Churned
JAR108557,2026-01-16,Organic,iOS,Guwahati,Tier 2/3,25-34,Verified,No,0.0,Referred Others,19,2026-06-20,155,0.0,Active
JAR108558,2025-12-26,Referral,Android,Ahmedabad,Tier 2/3,35-44,Verified,Yes,1194.06,Was Referred,34,2026-03-19,83,34.3,Churned
JAR108559,2025-10-11,App Store Search,Android,Pune,Tier 1,25-34,Verified,Yes,13728.95,None,44,2026-05-20,221,611.32,Churned
JAR108560,2025-12-15,Organic,iOS,Bhopal,Tier 2/3,35-44,Not Started,No,0.0,None,20,2026-06-13,180,0.0,Active
JAR108561,2025-12-15,Referral,iOS,Chennai,Tier 1,35-44,Rejected,No,0.0,Was Referred,48,2026-06-25,192,20.74,Active
JAR108562,2026-01-02,Referral,Android,Bhopal,Tier 2/3,18-24,Verified,No,0.0,Was Referred,34,2026-06-30,179,8.53,Active
JAR108563,2025-09-02,Google Ads,Android,Surat,Tier 2/3,18-24,Not Started,No,0.0,None,47,2026-06-18,289,19.19,Active
JAR108564,2025-11-19,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,45+,In Progress,No,0.0,None,11,2026-04-01,133,0.0,Churned
JAR108565,2026-01-14,Influencer,Android,Mumbai,Tier 1,25-34,Verified,Yes,638.55,None,35,2026-06-08,145,17.91,Active
JAR108566,2026-06-16,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,2,2026-06-30,14,0.0,Active
JAR108567,2025-10-10,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Rejected,No,0.0,None,22,2026-05-17,219,0.0,Churned
JAR108568,2025-10-16,Organic,iOS,Ahmedabad,Tier 2/3,35-44,Verified,No,0.0,None,33,2026-06-24,251,4.22,Active
JAR108569,2026-01-04,Referral,Android,Patna,Tier 2/3,18-24,Verified,Yes,1268.53,Was Referred,24,2026-06-23,170,35.4,Active
JAR108570,2026-01-26,Google Ads,Android,Pune,Tier 1,18-24,Verified,No,0.0,None,19,2026-06-10,135,0.0,Active
JAR108571,2025-09-27,Influencer,Android,Jaipur,Tier 2/3,18-24,Not Started,No,0.0,None,20,2026-05-02,217,0.0,Churned
JAR108572,2026-04-07,App Store Search,Android,Guwahati,Tier 2/3,18-24,Not Started,No,0.0,None,13,2026-06-20,74,0.0,Active
JAR108573,2025-10-13,Google Ads,Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,None,20,2026-05-16,215,0.0,Churned
JAR108574,2025-07-10,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,25-34,Verified,No,0.0,None,36,2025-09-14,66,16.32,Churned
JAR108575,2025-12-27,Influencer,Android,Bengaluru,Tier 1,18-24,Not Started,No,0.0,None,26,2026-06-25,180,0.0,Active
JAR108576,2026-01-26,Google Ads,Android,Delhi NCR,Tier 1,18-24,Verified,Yes,1780.23,None,23,2026-03-15,48,22.93,Churned
JAR108577,2025-10-05,Referral,Android,Indore,Tier 2/3,25-34,Verified,Yes,2425.78,Was Referred,49,2026-06-21,259,114.96,Active
JAR108578,2026-05-14,Organic,Android,Jaipur,Tier 2/3,25-34,Not Started,No,0.0,Referred Others,6,2026-06-13,30,0.0,Active
JAR108579,2026-06-09,Paid Social (Meta/Insta),Android,Indore,Tier 2/3,18-24,Rejected,No,0.0,None,1,2026-06-26,17,0.0,Active
JAR108580,2025-08-17,Organic,iOS,Pune,Tier 1,18-24,Verified,No,0.0,None,44,2026-06-04,291,20.57,Active
JAR108581,2026-04-22,Referral,Android,Lucknow,Tier 2/3,25-34,Verified,No,0.0,Was Referred,12,2026-06-01,40,0.0,Active
JAR108582,2026-01-26,App Store Search,Android,Kolkata,Tier 2/3,25-34,Verified,Yes,283.73,None,38,2026-03-04,37,1.86,Churned
JAR108583,2026-01-14,Google Ads,iOS,Hyderabad,Tier 1,25-34,Verified,Yes,1598.77,None,19,2026-06-16,153,38.64,Active
JAR108584,2025-12-26,Paid Social (Meta/Insta),Android,Pune,Tier 1,18-24,Verified,No,0.0,None,11,2026-05-23,148,0.0,Churned
JAR108585,2025-12-17,Paid Social (Meta/Insta),Android,Ahmedabad,Tier 2/3,25-34,Verified,No,0.0,None,14,2026-06-06,171,0.0,Active
JAR108586,2026-04-19,Referral,iOS,Nagpur,Tier 2/3,25-34,Verified,Yes,1402.08,Was Referred,12,2026-06-05,47,18.12,Active
JAR108587,2026-01-13,Paid Social (Meta/Insta),iOS,Bhopal,Tier 2/3,35-44,Verified,No,0.0,None,2,2026-05-06,113,0.0,Churned
JAR108588,2026-03-23,Paid Social (Meta/Insta),Android,Guwahati,Tier 2/3,25-34,Rejected,No,0.0,None,3,2026-06-25,94,0.0,Active
JAR108589,2025-11-24,Google Ads,iOS,Bengaluru,Tier 1,45+,Not Started,No,0.0,None,22,2026-03-16,112,0.0,Churned
JAR108590,2026-06-15,App Store Search,Android,Lucknow,Tier 2/3,35-44,Verified,No,0.0,None,1,2026-06-16,1,0.0,Churned
JAR108591,2025-12-15,Referral,iOS,Patna,Tier 2/3,18-24,Verified,No,0.0,Was Referred,29,2026-05-08,144,12.32,Churned
JAR108592,2025-12-17,Organic,Android,Surat,Tier 2/3,25-34,Not Started,No,0.0,None,34,2026-06-20,185,16.4,Active
JAR108593,2026-03-14,Paid Social (Meta/Insta),Android,Pune,Tier 1,18-24,In Progress,No,0.0,None,4,2026-05-23,70,0.0,Churned
JAR108594,2026-01-02,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,25-34,Verified,Yes,1459.04,Referred Others,31,2026-06-25,174,98.75,Active
JAR108595,2025-08-06,Organic,iOS,Pune,Tier 1,18-24,Verified,No,0.0,None,29,2026-06-30,328,23.11,Active
JAR108596,2026-04-05,Google Ads,Android,Lucknow,Tier 2/3,18-24,Not Started,No,0.0,None,4,2026-05-14,39,0.0,Churned
JAR108597,2025-10-15,App Store Search,iOS,Indore,Tier 2/3,35-44,Not Started,No,0.0,None,64,2026-06-18,246,23.99,Active
JAR108598,2026-03-11,App Store Search,Android,Coimbatore,Tier 2/3,25-34,Not Started,No,0.0,Referred Others,21,2026-06-21,102,0.0,Active
JAR108599,2026-02-01,Google Ads,Android,Lucknow,Tier 2/3,45+,Verified,No,0.0,None,4,2026-04-06,64,0.0,Churned
JAR108600,2025-11-06,App Store Search,Android,Mumbai,Tier 1,18-24,Verified,Yes,4798.99,None,24,2025-12-11,35,57.6,Churned
JAR108601,2025-12-02,App Store Search,Android,Bhopal,Tier 2/3,18-24,In Progress,No,0.0,None,29,2026-01-17,46,20.05,Churned
JAR108602,2026-01-23,Influencer,Android,Delhi NCR,Tier 1,18-24,Not Started,No,0.0,Referred Others,12,2026-06-14,142,0.0,Active
JAR108603,2026-06-15,Organic,Android,Hyderabad,Tier 1,25-34,Not Started,No,0.0,None,2,2026-06-15,0,0.0,Active
JAR108604,2026-04-16,Organic,iOS,Pune,Tier 1,35-44,In Progress,No,0.0,None,3,2026-06-02,47,0.0,Active
JAR108605,2025-07-15,Organic,Android,Lucknow,Tier 2/3,25-34,Not Started,No,0.0,None,61,2025-10-21,98,2.42,Churned
JAR108606,2026-03-13,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,18-24,Verified,Yes,1002.79,None,14,2026-06-06,85,22.62,Active
JAR108607,2025-10-27,Google Ads,iOS,Nagpur,Tier 2/3,25-34,Verified,Yes,1863.25,Referred Others,35,2026-06-28,244,75.75,Active
JAR108608,2025-10-08,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,25-34,Verified,No,0.0,Referred Others,9,2026-06-14,249,0.0,Active
JAR108609,2025-10-20,Referral,Android,Pune,Tier 1,18-24,Verified,Yes,936.04,Was Referred,16,2025-12-01,42,12.24,Churned
JAR108610,2025-10-18,Organic,Android,Mumbai,Tier 1,25-34,In Progress,No,0.0,None,61,2026-06-12,237,9.41,Active
JAR108611,2025-08-17,Organic,iOS,Jaipur,Tier 2/3,25-34,Verified,No,0.0,None,63,2026-02-14,181,5.11,Churned
JAR108612,2026-03-16,Referral,Android,Delhi NCR,Tier 1,45+,Verified,Yes,1375.02,Was Referred,7,2026-04-17,32,6.02,Churned
JAR108613,2025-11-04,Organic,Android,Patna,Tier 2/3,18-24,Verified,Yes,1649.79,None,48,2026-03-25,141,77.75,Churned
JAR108614,2026-06-14,Organic,Android,Guwahati,Tier 2/3,35-44,Verified,Yes,2604.71,None,2,2026-06-14,0,8.5,Active
JAR108615,2025-11-05,Referral,iOS,Hyderabad,Tier 1,35-44,Rejected,No,0.0,Was Referred,33,2026-06-09,216,21.43,Active
JAR108616,2026-04-14,Paid Social (Meta/Insta),Android,Surat,Tier 2/3,25-34,Verified,No,0.0,None,3,2026-06-22,69,0.0,Active
JAR108617,2025-10-24,Organic,Android,Chennai,Tier 1,35-44,Verified,No,0.0,None,18,2025-11-28,35,0.0,Churned
JAR108618,2026-06-14,Influencer,Android,Hyderabad,Tier 1,25-34,Verified,Yes,333.92,Referred Others,2,2026-06-14,0,1.42,Active
JAR108619,2026-06-03,Paid Social (Meta/Insta),Android,Mumbai,Tier 1,25-34,Not Started,No,0.0,None,4,2026-06-04,1,0.0,Churned
JAR108620,2025-10-10,Organic,Android,Lucknow,Tier 2/3,35-44,Verified,Yes,9532.13,None,40,2026-06-04,237,760.97,Active
JAR108621,2025-09-04,Influencer,Android,Mumbai,Tier 1,25-34,Not Started,No,0.0,None,44,2026-06-15,284,12.17,Active
JAR108622,2025-08-15,Referral,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,1231.73,Was Referred,47,2026-06-30,319,64.08,Active
JAR108623,2025-09-02,Organic,iOS,Bhopal,Tier 2/3,25-34,Not Started,No,0.0,None,27,2026-06-07,278,0.0,Active
JAR108624,2026-02-23,App Store Search,Android,Chennai,Tier 1,35-44,Verified,No,0.0,Referred Others,17,2026-06-28,125,0.0,Active
JAR108625,2025-08-05,Paid Social (Meta/Insta),iOS,Coimbatore,Tier 2/3,18-24,Verified,No,0.0,Referred Others,37,2026-06-12,311,14.28,Active
JAR108626,2026-02-07,Paid Social (Meta/Insta),Android,Surat,Tier 2/3,35-44,Rejected,No,0.0,Referred Others,13,2026-06-09,122,0.0,Active
JAR108627,2025-08-10,Google Ads,Android,Hyderabad,Tier 1,18-24,Rejected,No,0.0,None,50,2026-06-07,301,22.72,Active
JAR108628,2025-11-12,App Store Search,Android,Delhi NCR,Tier 1,18-24,Verified,Yes,222.0,Referred Others,67,2026-06-10,210,7.67,Active
JAR108629,2026-02-24,Referral,Android,Bengaluru,Tier 1,35-44,Verified,No,0.0,Was Referred,25,2026-06-23,119,0.0,Active
JAR108630,2025-08-11,Google Ads,Android,Nagpur,Tier 2/3,18-24,Verified,No,0.0,None,26,2025-12-27,138,0.0,Churned
JAR108631,2025-08-16,Google Ads,Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,None,34,2026-01-19,156,18.12,Churned
JAR108632,2026-02-06,Organic,Android,Jaipur,Tier 2/3,25-34,Rejected,No,0.0,None,26,2026-06-28,142,0.0,Active
JAR108633,2025-10-18,Influencer,iOS,Lucknow,Tier 2/3,25-34,Verified,Yes,8369.19,None,32,2026-06-11,236,298.67,Active
JAR108634,2025-09-18,Organic,Android,Mumbai,Tier 1,45+,Verified,No,0.0,None,22,2026-01-03,107,0.0,Churned
JAR108635,2025-11-01,Paid Social (Meta/Insta),iOS,Lucknow,Tier 2/3,45+,Verified,No,0.0,None,5,2026-03-23,142,0.0,Churned
JAR108636,2025-08-26,Influencer,Android,Bengaluru,Tier 1,18-24,In Progress,No,0.0,Referred Others,16,2026-06-22,300,0.0,Active
JAR108637,2025-12-01,Referral,iOS,Pune,Tier 1,18-24,In Progress,No,0.0,Was Referred,47,2026-06-04,185,6.2,Active
JAR108638,2025-12-09,Google Ads,Android,Hyderabad,Tier 1,18-24,Not Started,No,0.0,None,9,2026-06-15,188,0.0,Active
JAR108639,2025-09-25,Google Ads,Android,Bhopal,Tier 2/3,25-34,Verified,No,0.0,None,26,2026-06-09,257,0.0,Active
JAR108640,2026-03-06,App Store Search,Android,Guwahati,Tier 2/3,18-24,Verified,Yes,1728.68,None,23,2026-06-14,100,58.2,Active
JAR108641,2026-05-08,Referral,iOS,Delhi NCR,Tier 1,18-24,Not Started,No,0.0,Was Referred,4,2026-05-09,1,0.0,Churned
JAR108642,2026-01-05,Organic,Android,Kolkata,Tier 2/3,25-34,Verified,Yes,1885.97,None,44,2026-06-19,165,117.99,Active
JAR108643,2026-02-13,Google Ads,Android,Surat,Tier 2/3,18-24,Not Started,No,0.0,None,5,2026-05-01,77,0.0,Churned
JAR108644,2026-01-04,Referral,iOS,Mumbai,Tier 1,35-44,In Progress,No,0.0,Was Referred,27,2026-06-02,149,0.0,Active
JAR108645,2026-05-03,Paid Social (Meta/Insta),Android,Jaipur,Tier 2/3,45+,Verified,Yes,503.85,Referred Others,5,2026-05-26,23,3.97,Churned
JAR108646,2026-04-27,Google Ads,Android,Delhi NCR,Tier 1,18-24,Verified,Yes,277.22,Referred Others,6,2026-06-30,64,6.74,Active
JAR108647,2025-10-13,Organic,Android,Mumbai,Tier 1,25-34,Rejected,No,0.0,None,56,2026-06-01,231,3.04,Active
JAR108648,2025-11-20,Referral,Android,Coimbatore,Tier 2/3,18-24,Verified,Yes,4010.21,Was Referred,18,2026-06-18,210,234.15,Active
JAR108649,2026-03-02,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,Verified,Yes,2739.35,Referred Others,15,2026-06-04,94,52.26,Active
JAR108650,2026-06-06,Referral,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,2095.74,Was Referred,8,2026-06-17,11,11.31,Active
JAR108651,2025-07-22,Paid Social (Meta/Insta),iOS,Pune,Tier 1,18-24,Verified,No,0.0,None,43,2026-03-25,246,13.12,Churned
JAR108652,2025-10-14,Organic,Android,Pune,Tier 1,18-24,Not Started,No,0.0,None,34,2026-06-01,230,19.22,Active
JAR108653,2025-10-01,Organic,iOS,Surat,Tier 2/3,45+,Rejected,No,0.0,None,48,2026-06-26,268,12.94,Active
JAR108654,2026-04-25,Google Ads,Android,Patna,Tier 2/3,18-24,Not Started,No,0.0,Referred Others,5,2026-06-25,61,0.0,Active
JAR108655,2025-08-01,Paid Social (Meta/Insta),Android,Chennai,Tier 1,25-34,Verified,No,0.0,None,28,2026-06-28,331,0.0,Active
JAR108656,2026-03-17,Influencer,Android,Hyderabad,Tier 1,35-44,Rejected,No,0.0,None,5,2026-06-19,94,0.0,Active
JAR108657,2025-10-12,Referral,Android,Lucknow,Tier 2/3,35-44,Verified,Yes,536.85,Was Referred,41,2026-06-19,250,45.78,Active
JAR108658,2026-06-25,Influencer,Android,Bhopal,Tier 2/3,35-44,Verified,No,0.0,None,1,2026-06-26,1,0.0,Churned
JAR108659,2026-03-16,App Store Search,Android,Mumbai,Tier 1,18-24,In Progress,No,0.0,None,15,2026-03-19,3,0.0,Churned
JAR108660,2026-01-13,Paid Social (Meta/Insta),Android,Indore,Tier 2/3,45+,Not Started,No,0.0,Referred Others,11,2026-02-11,29,0.0,Churned
JAR108661,2026-06-20,Influencer,Android,Ahmedabad,Tier 2/3,25-34,Verified,No,0.0,None,1,2026-06-21,1,0.0,Churned
JAR108662,2026-03-18,Organic,Android,Patna,Tier 2/3,45+,Verified,No,0.0,None,18,2026-06-27,101,0.0,Active
JAR108663,2026-04-03,Paid Social (Meta/Insta),Android,Chennai,Tier 1,45+,Verified,Yes,838.28,None,6,2026-04-05,2,2.1,Churned
JAR108664,2026-04-16,Google Ads,Android,Patna,Tier 2/3,18-24,Verified,Yes,9337.03,Referred Others,6,2026-06-05,50,177.81,Active
JAR108665,2026-06-15,Google Ads,Android,Ahmedabad,Tier 2/3,25-34,Verified,No,0.0,None,1,2026-06-15,0,0.0,Active
JAR108666,2026-01-09,Paid Social (Meta/Insta),iOS,Mumbai,Tier 1,25-34,Not Started,No,0.0,Referred Others,22,2026-03-11,61,0.0,Churned
JAR108667,2025-08-14,App Store Search,Android,Bengaluru,Tier 1,35-44,In Progress,No,0.0,None,63,2026-06-20,310,10.63,Active
JAR108668,2025-10-16,Organic,iOS,Kolkata,Tier 2/3,45+,Not Started,No,0.0,None,71,2026-05-06,202,2.98,Churned
JAR108669,2025-10-10,Influencer,Android,Kolkata,Tier 2/3,45+,Not Started,No,0.0,None,19,2025-11-14,35,0.0,Churned
JAR108670,2025-10-16,Referral,iOS,Mumbai,Tier 1,18-24,In Progress,No,0.0,Was Referred,36,2026-01-20,96,4.23,Churned
JAR108671,2025-07-16,Influencer,Android,Coimbatore,Tier 2/3,25-34,In Progress,No,0.0,None,46,2026-01-23,191,9.92,Churned
JAR108672,2025-11-09,Organic,Android,Patna,Tier 2/3,18-24,Verified,Yes,461.66,None,28,2026-06-20,223,21.89,Active
JAR108673,2026-01-22,App Store Search,Android,Indore,Tier 2/3,35-44,Verified,No,0.0,None,22,2026-04-11,79,0.0,Churned
JAR108674,2026-04-04,Google Ads,iOS,Bhopal,Tier 2/3,18-24,Verified,Yes,395.5,None,4,2026-05-13,39,3.12,Churned
JAR108675,2025-12-13,Organic,Android,Chennai,Tier 1,35-44,Verified,Yes,1942.85,None,11,2026-04-05,113,54.9,Churned
JAR108676,2026-06-04,Influencer,Android,Lucknow,Tier 2/3,45+,Verified,No,0.0,None,2,2026-06-18,14,0.0,Active
JAR108677,2025-10-16,Google Ads,Android,Bhopal,Tier 2/3,18-24,Verified,Yes,1959.68,None,12,2026-06-09,236,167.34,Active
JAR108678,2025-11-15,Organic,Android,Pune,Tier 1,25-34,Verified,No,0.0,None,27,2026-06-21,218,0.0,Active
JAR108679,2025-10-27,Organic,Android,Kolkata,Tier 2/3,18-24,Verified,Yes,1271.03,None,17,2026-06-21,237,74.49,Active
JAR108680,2025-08-22,Referral,Android,Chennai,Tier 1,25-34,Verified,Yes,1491.18,Was Referred,59,2026-06-08,290,131.67,Active
JAR108681,2026-05-04,Organic,Android,Guwahati,Tier 2/3,18-24,Verified,No,0.0,None,5,2026-06-11,38,0.0,Active
JAR108682,2025-11-01,Paid Social (Meta/Insta),Android,Pune,Tier 1,18-24,Not Started,No,0.0,None,14,2026-04-21,171,0.0,Churned
JAR108683,2025-12-09,Paid Social (Meta/Insta),Android,Hyderabad,Tier 1,25-34,Not Started,No,0.0,None,17,2026-04-04,116,0.0,Churned
JAR108684,2026-06-17,Paid Social (Meta/Insta),Android,Kolkata,Tier 2/3,18-24,Verified,No,0.0,None,1,2026-06-17,0,0.0,Active
JAR108685,2025-11-23,Paid Social (Meta/Insta),Android,Delhi NCR,Tier 1,25-34,Not Started,No,0.0,None,13,2025-12-03,10,0.0,Churned
JAR108686,2026-06-25,App Store Search,Android,Coimbatore,Tier 2/3,25-34,Rejected,No,0.0,None,1,2026-06-25,0,0.0,Active
JAR108687,2026-03-24,Google Ads,Android,Patna,Tier 2/3,25-34,Verified,No,0.0,None,9,2026-05-20,57,0.0,Churned
JAR108688,2026-03-12,Influencer,Android,Hyderabad,Tier 1,18-24,In Progress,No,0.0,None,6,2026-04-18,37,0.0,Churned
JAR108689,2025-12-17,Referral,Android,Hyderabad,Tier 1,18-24,In Progress,No,0.0,Was Referred,32,2026-05-25,159,21.91,Churned
JAR108690,2025-11-07,Organic,Android,Bengaluru,Tier 1,18-24,In Progress,No,0.0,None,38,2026-06-03,208,10.09,Active
JAR108691,2025-11-05,Organic,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,694.29,None,47,2026-06-04,211,37.57,Active
JAR108692,2026-02-21,Influencer,Android,Bengaluru,Tier 1,18-24,Rejected,No,0.0,None,5,2026-05-20,88,0.0,Churned
JAR108693,2025-08-19,Referral,Android,Surat,Tier 2/3,45+,Verified,No,0.0,Was Referred,13,2025-09-12,24,0.0,Churned
JAR108694,2025-09-07,Referral,Android,Mumbai,Tier 1,35-44,Verified,Yes,180.31,Was Referred,78,2026-06-25,291,8.14,Active
JAR108695,2026-03-11,Google Ads,Android,Bengaluru,Tier 1,18-24,Verified,No,0.0,Referred Others,19,2026-06-21,102,0.0,Active
JAR108696,2026-06-21,Paid Social (Meta/Insta),iOS,Mumbai,Tier 1,18-24,Verified,Yes,937.03,Referred Others,1,2026-06-21,0,2.49,Active
JAR108697,2026-01-09,Google Ads,Android,Hyderabad,Tier 1,25-34,Rejected,No,0.0,None,4,2026-06-10,152,0.0,Active
JAR108698,2026-05-01,Google Ads,Android,Pune,Tier 1,35-44,Verified,No,0.0,None,8,2026-05-11,10,0.0,Churned
JAR108699,2025-10-02,Organic,Android,Patna,Tier 2/3,25-34,Rejected,No,0.0,Referred Others,22,2026-04-06,186,0.0,Churned
JAR108700,2026-01-27,App Store Search,Android,Delhi NCR,Tier 1,18-24,Verified,No,0.0,None,13,2026-03-11,43,0.0,Churned
JAR108701,2026-04-05,Organic,Android,Lucknow,Tier 2/3,35-44,Verified,Yes,674.69,Referred Others,9,2026-04-26,21,2.29,Churned
JAR108702,2025-10-24,App Store Search,Android,Patna,Tier 2/3,45+,Verified,No,0.0,None,47,2026-06-11,230,4.72,Active
JAR108703,2026-04-27,Paid Social (Meta/Insta),Android,Coimbatore,Tier 2/3,18-24,Rejected,No,0.0,None,5,2026-06-18,52,0.0,Active
JAR108704,2026-03-13,Google Ads,Android,Mumbai,Tier 1,35-44,Rejected,No,0.0,None,15,2026-06-26,105,0.0,Active
JAR108705,2025-12-26,Influencer,Android,Delhi NCR,Tier 1,25-34,Verified,Yes,6647.85,None,41,2026-06-26,182,168.69,Active
JAR108706,2025-10-12,Paid Social (Meta/Insta),Android,Bengaluru,Tier 1,25-34,Verified,Yes,3211.91,Referred Others,25,2026-06-28,259,162.64,Active
JAR108707,2025-07-13,Influencer,Android,Chennai,Tier 1,25-34,Verified,Yes,1456.57,Referred Others,66,2026-06-08,330,124.87,Active
JAR108708,2026-03-15,App Store Search,Android,Pune,Tier 1,18-24,Rejected,No,0.0,None,11,2026-04-06,22,0.0,Churned
JAR108709,2026-01-22,App Store Search,Android,Ahmedabad,Tier 2/3,25-34,In Progress,No,0.0,None,19,2026-04-17,85,0.0,Churned
JAR108710,2026-05-11,Influencer,Android,Pune,Tier 1,25-34,Rejected,No,0.0,None,6,2026-05-18,7,0.0,Churned
JAR108711,2025-10-20,Influencer,iOS,Lucknow,Tier 2/3,18-24,Verified,No,0.0,None,17,2026-06-12,235,0.0,Active
JAR108712,2025-12-26,Referral,Android,Jaipur,Tier 2/3,35-44,In Progress,No,0.0,Was Referred,20,2026-04-15,110,0.0,Churned
JAR108713,2025-10-08,Google Ads,Android,Pune,Tier 1,18-24,Verified,No,0.0,None,23,2026-06-25,260,0.0,Active
JAR108714,2026-06-19,Influencer,Android,Bengaluru,Tier 1,25-34,Verified,Yes,422.06,None,1,2026-06-24,5,1.42,Active
JAR108715,2025-12-23,Google Ads,Android,Hyderabad,Tier 1,18-24,In Progress,No,0.0,Referred Others,23,2026-05-30,158,0.0,Churned
JAR108716,2026-03-10,Influencer,iOS,Hyderabad,Tier 1,25-34,Verified,No,0.0,None,8,2026-05-08,59,0.0,Churned
JAR108717,2026-05-12,Referral,Android,Bengaluru,Tier 1,25-34,In Progress,No,0.0,Was Referred,7,2026-06-23,42,0.0,Active
JAR108718,2025-12-09,Organic,Android,Delhi NCR,Tier 1,45+,In Progress,No,0.0,None,27,2026-05-21,163,0.0,Churned
JAR108719,2025-09-14,Organic,iOS,Guwahati,Tier 2/3,18-24,Verified,Yes,232.29,Referred Others,11,2026-06-10,269,20.06,Active
JAR108720,2025-12-17,Paid Social (Meta/Insta),Android,Coimbatore,Tier 2/3,18-24,Verified,No,0.0,None,18,2026-01-31,45,0.0,Churned
JAR108721,2026-02-25,Referral,Android,Indore,Tier 2/3,25-34,Verified,Yes,1926.66,Was Referred,19,2026-06-14,109,48.34,Active
JAR108722,2026-06-02,Influencer,Android,Coimbatore,Tier 2/3,18-24,Verified,No,0.0,None,2,2026-06-06,4,0.0,Active
JAR108723,2026-03-03,Organic,Android,Patna,Tier 2/3,35-44,Verified,Yes,1769.08,None,31,2026-06-25,114,61.37,Active
JAR108724,2026-01-16,Referral,Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,Was Referred,14,2026-06-05,140,0.0,Active
JAR108725,2025-10-18,Referral,Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,Was Referred,12,2026-01-26,100,0.0,Churned
JAR108726,2025-08-12,Referral,Android,Hyderabad,Tier 1,18-24,Verified,No,0.0,Was Referred,51,2026-06-19,311,17.84,Active
JAR108727,2025-08-18,Organic,Android,Coimbatore,Tier 2/3,25-34,Verified,No,0.0,None,57,2025-09-22,35,18.89,Churned
JAR108728,2026-01-26,Influencer,Android,Indore,Tier 2/3,35-44,Verified,Yes,1324.15,None,31,2026-06-16,141,40.91,Active
JAR108729,2025-11-02,Organic,Android,Bengaluru,Tier 1,35-44,Not Started,No,0.0,Referred Others,33,2026-06-16,226,12.66,Active
JAR108730,2025-12-19,Organic,iOS,Nagpur,Tier 2/3,35-44,Verified,No,0.0,None,29,2026-06-28,191,5.95,Active
JAR108731,2026-04-19,App Store Search,Android,Delhi NCR,Tier 1,18-24,In Progress,No,0.0,Referred Others,8,2026-05-22,33,0.0,Churned
JAR108732,2026-02-27,Organic,Android,Kolkata,Tier 2/3,25-34,Verified,No,0.0,None,12,2026-06-13,106,0.0,Active
JAR108733,2025-09-23,Google Ads,iOS,Jaipur,Tier 2/3,18-24,In Progress,No,0.0,None,24,2026-05-11,230,0.0,Churned
JAR108734,2025-07-17,App Store Search,Android,Mumbai,Tier 1,25-34,Verified,Yes,5022.3,None,60,2026-05-27,314,622.29,Churned
JAR108735,2025-12-05,Paid Social (Meta/Insta),Android,Lucknow,Tier 2/3,25-34,Verified,Yes,567.17,None,19,2026-04-01,117,14.49,Churned
JAR108736,2026-03-17,Paid Social (Meta/Insta),Android,Chennai,Tier 1,18-24,In Progress,No,0.0,None,23,2026-06-11,86,0.0,Active
JAR108737,2026-03-21,Referral,Android,Kolkata,Tier 2/3,25-34,Rejected,No,0.0,Was Referred,24,2026-06-02,73,0.0,Active
JAR108738,2026-06-16,Paid Social (Meta/Insta),Android,Pune,Tier 1,35-44,Not Started,No,0.0,None,2,2026-06-20,4,0.0,Active
JAR108739,2025-08-02,Paid Social (Meta/Insta),iOS,Indore,Tier 2/3,35-44,Verified,Yes,3308.47,None,21,2026-05-22,293,346.42,Churned
